Date	ID-Product	Units	Revenue Discount	Net Cost Equivalent COGS
12/24/2017	BK-40-2	2	0.02	1
12/4/2017	JB-50-14	72	0.4375	0.99
2/20/2017	BK-40-2	76	0.5	0.98
12/18/2017	JB-50-14	1	0	1
12/6/2017	DS-50-8	20	0.225	1.03
11/16/2017	BK-40-2	81	0.5	0.99
7/1/2017	MB-30-16	4	0.04	0.99
8/8/2017	BWK-20-4	132	0.575	0.94
11/24/2017	B-30-3	24	0.225	0.99
11/22/2017	B-30-3	48	0.4375	1.01
12/21/2017	A-10-1	1	0	1.01
7/27/2017	DS-50-8	84	0.5	0.97
6/25/2017	BK-40-2	69	0.4375	0.97
12/20/2017	A-10-1	27	0.3225	1
5/30/2017	A-10-1	2	0.02	1.02
11/30/2017	JS-50-15	12	0.12	1.02
11/18/2017	S-30-18	8	0.05	1
6/24/2017	D-30-11	84	0.5	0.97
12/20/2017	Q-30-17	157	0.575	0.91
12/12/2017	D-30-11	1	0	1
12/2/2017	MB-30-16	2	0.02	1.03
12/11/2017	BWK-20-4	84	0.5	0.95
8/16/2017	MB-30-16	144	0.575	0.9
12/8/2017	JS-50-15	132	0.575	0.99
12/6/2017	BK-40-2	132	0.575	0.92
11/30/2017	JB-50-14	144	0.575	0.94
12/3/2017	C-30-5	11	0.12	1.01
5/19/2017	EK-40-9	119	0.55	0.97
11/22/2017	JB-50-14	7	0.05	1
7/23/2017	JB-50-14	1	0	1.02
12/21/2017	JB-50-14	149	0.575	0.9
12/22/2017	DS-50-8	19	0.225	0.99
12/16/2017	EK-40-9	1	0	0.99
11/20/2017	D-30-11	108	0.55	0.97
9/13/2017	JB-50-14	9	0.05	1.02
9/9/2017	JB-50-14	2	0.02	1
11/16/2017	A-10-1	141	0.575	0.94
12/21/2017	MB-30-16	8	0.05	1.02
5/11/2017	BK-40-2	72	0.4375	0.93
11/27/2017	BK-40-2	56	0.4375	1.01
11/30/2017	Q-30-17	28	0.3225	0.99
12/10/2017	DS-50-8	106	0.55	0.91
12/11/2017	JB-50-14	1	0	1.03
7/25/2017	D-30-11	9	0.05	1.01
3/18/2017	Q-30-17	36	0.4375	1.02
10/3/2017	B-30-3	2	0.02	1.03
7/27/2017	Y-10-20	8	0.05	1
6/13/2017	D-30-11	146	0.575	0.94
12/21/2017	TK-40-19	2	0.02	1.01
11/20/2017	DS-50-8	1	0	1.02
11/20/2017	BK-40-2	48	0.4375	1
11/30/2017	BK-40-2	9	0.05	1.01
12/20/2017	MB-30-16	96	0.5	0.94
12/18/2017	BK-40-2	159	0.575	0.89
8/2/2017	MB-30-16	12	0.12	1.02
3/2/2017	C-30-5	72	0.4375	0.97
2/11/2017	EK-40-9	60	0.4375	1.01
3/30/2017	BK-40-2	71	0.4375	0.94
11/25/2017	JS-50-15	120	0.575	0.93
12/5/2017	GY-60-12	10	0.12	1.03
8/18/2017	BK-40-2	8	0.05	0.99
11/30/2017	GY-60-13	36	0.4375	0.99
11/21/2017	GY-60-13	72	0.4375	0.98
12/1/2017	BK-40-2	96	0.5	0.93
3/14/2017	MB-30-16	84	0.5	0.98
6/5/2017	FK-20-10	9	0.05	1.02
3/24/2017	BK-40-2	2	0.02	1.03
8/19/2017	JB-50-14	1	0	1.03
12/17/2017	B-30-3	2	0.02	1.01
12/1/2017	JS-50-15	72	0.4375	0.97
12/11/2017	TK-40-19	10	0.12	1.02
12/16/2017	BK-40-2	12	0.12	0.99
8/1/2017	DS-50-8	1	0	1.03
12/15/2017	JB-50-14	11	0.12	1.01
3/26/2017	CY-60-6	10	0.12	0.99
12/16/2017	DS-50-8	2	0.02	0.99
5/20/2017	EK-40-9	10	0.12	1.03
5/31/2017	C-30-5	1	0	1
4/10/2017	MB-30-16	1	0	0.99
4/9/2017	BK-40-2	8	0.05	1.01
9/29/2017	DS-50-8	66	0.4375	0.97
12/7/2017	MB-30-16	3	0.03	1.02
4/16/2017	JB-50-14	8	0.05	0.99
12/20/2017	A-10-1	11	0.12	1.02
5/4/2017	JB-50-14	2	0.02	1.01
7/8/2017	Y-10-20	3	0.03	1.01
11/30/2017	MB-30-16	144	0.575	0.96
12/22/2017	B-30-3	124	0.575	0.94
8/6/2017	MB-30-16	53	0.4375	1.01
9/11/2017	C-30-5	83	0.5	1.01
6/3/2017	TK-40-19	1	0	1.03
11/26/2017	A-10-1	2	0.02	1.03
11/27/2017	EK-40-9	10	0.12	0.99
7/11/2017	DS-50-8	3	0.03	1
11/12/2017	Y-10-20	4	0.04	1.03
12/2/2017	C-30-5	120	0.575	0.98
8/8/2017	DS-50-8	108	0.55	0.91
7/25/2017	BK-40-2	60	0.4375	0.97
12/4/2017	MB-30-16	11	0.12	1.02
12/24/2017	BK-40-2	2	0.02	1
11/14/2017	CB-10-7	39	0.4375	1.02
12/9/2017	FK-20-10	60	0.4375	1.01
10/16/2017	A-10-1	1	0	1
11/14/2017	Q-30-17	3	0.03	1
11/29/2017	MB-30-16	1	0	1.01
5/21/2017	BK-40-2	1	0	0.99
12/11/2017	MB-30-16	6	0.05	1.03
12/6/2017	DS-50-8	60	0.4375	1.02
3/6/2017	MB-30-16	134	0.575	0.93
12/5/2017	MB-30-16	7	0.05	1.02
5/22/2017	B-30-3	72	0.4375	0.99
6/9/2017	DS-50-8	130	0.575	0.97
12/24/2017	C-30-5	24	0.225	0.99
6/26/2017	C-30-5	44	0.4375	1.01
12/2/2017	Q-30-17	24	0.225	0.99
7/7/2017	C-30-5	10	0.12	0.99
6/23/2017	MB-30-16	132	0.575	0.91
12/6/2017	MB-30-16	60	0.4375	0.99
8/1/2017	C-30-5	50	0.4375	0.99
12/20/2017	S-30-18	73	0.4375	0.99
12/22/2017	JB-50-14	48	0.4375	1.02
11/25/2017	MB-30-16	3	0.03	1.02
12/12/2017	EK-40-9	1	0	1.03
1/10/2017	BK-40-2	3	0.03	1
12/16/2017	BK-40-2	2	0.02	1.03
11/29/2017	BK-40-2	11	0.12	1
12/1/2017	MB-30-16	2	0.02	1.03
11/19/2017	BK-40-2	84	0.5	1.02
11/22/2017	BK-40-2	36	0.4375	1
12/10/2017	Q-30-17	9	0.05	1.03
10/24/2017	A-10-1	11	0.12	1.03
11/17/2017	BK-40-2	11	0.12	1.01
11/22/2017	C-30-5	2	0.02	0.99
12/10/2017	C-30-5	3	0.03	1.02
8/5/2017	TK-40-19	1	0	1.01
12/15/2017	DS-50-8	1	0	1
12/9/2017	BK-40-2	2	0.02	1.03
12/13/2017	D-30-11	1	0	0.99
12/16/2017	GY-60-13	2	0.02	1
12/18/2017	B-30-3	4	0.04	1.01
7/23/2017	CY-60-6	12	0.12	1
12/15/2017	BK-40-2	144	0.575	0.91
11/15/2017	BK-40-2	9	0.05	1.01
4/1/2017	MB-30-16	1	0	1
1/16/2017	C-30-5	137	0.575	0.93
12/14/2017	BK-40-2	10	0.12	1.03
10/2/2017	Y-10-20	1	0	1.03
12/22/2017	JB-50-14	41	0.4375	0.99
11/26/2017	S-30-18	139	0.575	0.95
10/13/2017	JB-50-14	48	0.4375	1.02
1/28/2017	Q-30-17	11	0.12	1.02
12/9/2017	S-30-18	2	0.02	1.01
11/15/2017	B-30-3	7	0.05	1.01
9/11/2017	FK-20-10	11	0.12	1
7/22/2017	MB-30-16	95	0.5	0.99
12/15/2017	MB-30-16	11	0.12	0.99
12/10/2017	MB-30-16	3	0.03	1.02
8/20/2017	Y-10-20	69	0.4375	0.99
11/19/2017	C-30-5	142	0.575	0.96
12/12/2017	Q-30-17	3	0.03	1.01
12/14/2017	MB-30-16	8	0.05	1.01
6/16/2017	MB-30-16	8	0.05	1.03
12/19/2017	JB-50-14	2	0.02	1.01
12/14/2017	BK-40-2	3	0.03	1.01
12/22/2017	BK-40-2	61	0.4375	0.99
8/23/2017	DS-50-8	145	0.575	0.9
12/10/2017	BK-40-2	116	0.55	0.94
8/15/2017	DS-50-8	7	0.05	1.01
8/8/2017	MB-30-16	1	0	1
12/1/2017	JB-50-14	96	0.5	0.97
4/15/2017	MB-30-16	142	0.575	0.93
8/14/2017	B-30-3	11	0.12	1.02
11/17/2017	BK-40-2	104	0.55	0.93
11/20/2017	MB-30-16	96	0.5	0.96
11/30/2017	D-30-11	1	0	1
5/7/2017	S-30-18	7	0.05	1
4/13/2017	CB-10-7	9	0.05	1
5/6/2017	A-10-1	2	0.02	1
12/20/2017	Y-10-20	11	0.12	1.03
3/26/2017	A-10-1	1	0	1.02
4/20/2017	EK-40-9	3	0.03	1.03
10/28/2017	S-30-18	9	0.05	1.02
6/12/2017	JB-50-14	11	0.12	1.01
11/29/2017	D-30-11	11	0.12	1
12/10/2017	Q-30-17	81	0.5	0.98
11/29/2017	FK-20-10	155	0.575	0.9
12/12/2017	Y-10-20	12	0.12	0.99
12/11/2017	JB-50-14	4	0.04	1.01
4/29/2017	GY-60-13	132	0.575	0.97
8/24/2017	DS-50-8	32	0.3225	1
12/14/2017	GY-60-13	13	0.12	1.03
6/27/2017	JB-50-14	10	0.12	1.03
9/26/2017	JB-50-14	87	0.5	0.97
11/26/2017	Q-30-17	7	0.05	1
2/26/2017	D-30-11	1	0	1.01
12/27/2017	EK-40-9	4	0.04	1.01
6/15/2017	JB-50-14	34	0.3225	1.01
1/8/2017	C-30-5	5	0.05	1.02
11/28/2017	CB-10-7	73	0.4375	0.99
4/4/2017	JS-50-15	84	0.5	0.96
12/4/2017	JB-50-14	1	0	1.02
10/28/2017	FK-20-10	120	0.575	0.91
11/26/2017	BK-40-2	10	0.12	1.03
12/9/2017	D-30-11	12	0.12	1.03
12/21/2017	Q-30-17	48	0.4375	0.99
11/26/2017	MB-30-16	2	0.02	1
11/30/2017	JB-50-14	3	0.03	0.99
12/20/2017	Y-10-20	32	0.3225	0.98
11/16/2017	BWK-20-4	108	0.55	0.96
12/17/2017	BK-40-2	48	0.4375	1
11/13/2017	MB-30-16	72	0.4375	0.98
11/17/2017	TK-40-19	2	0.02	1
10/24/2017	MB-30-16	104	0.55	0.93
12/1/2017	DS-50-8	108	0.55	0.93
6/2/2017	BK-40-2	128	0.575	0.95
12/1/2017	DS-50-8	48	0.4375	1
12/14/2017	DS-50-8	12	0.12	1
12/8/2017	BWK-20-4	1	0	1.01
4/26/2017	CB-10-7	1	0	1
11/15/2017	Q-30-17	95	0.5	1
9/22/2017	JS-50-15	4	0.04	1.03
3/18/2017	Y-10-20	4	0.04	1
8/20/2017	BWK-20-4	4	0.04	1.01
6/5/2017	BK-40-2	1	0	0.99
12/15/2017	EK-40-9	7	0.05	1.02
7/30/2017	CB-10-7	8	0.05	0.99
4/22/2017	MB-30-16	1	0	1.02
8/17/2017	Q-30-17	140	0.575	0.96
12/22/2017	BK-40-2	2	0.02	1.02
12/13/2017	Y-10-20	12	0.12	1.03
12/23/2017	D-30-11	11	0.12	1.03
12/6/2017	JB-50-14	8	0.05	1.02
11/28/2017	C-30-5	108	0.55	0.98
12/5/2017	BK-40-2	2	0.02	1.03
4/13/2017	S-30-18	108	0.55	0.97
6/29/2017	Q-30-17	10	0.12	1.03
12/5/2017	C-30-5	14	0.12	0.99
6/10/2017	JB-50-14	1	0	1.02
8/30/2017	Y-10-20	1	0	1.01
7/22/2017	BK-40-2	108	0.55	0.94
7/19/2017	D-30-11	4	0.04	1.02
12/2/2017	Y-10-20	1	0	1
12/14/2017	MB-30-16	2	0.02	1.01
12/19/2017	Q-30-17	4	0.04	1
10/16/2017	DS-50-8	10	0.12	1.03
12/12/2017	BK-40-2	124	0.575	0.93
11/28/2017	Y-10-20	3	0.03	1.01
11/29/2017	Q-30-17	4	0.04	1.01
7/9/2017	MB-30-16	1	0	1.02
12/13/2017	Y-10-20	4	0.04	1.02
12/9/2017	D-30-11	4	0.04	0.99
7/23/2017	D-30-11	10	0.12	1
12/18/2017	MB-30-16	1	0	1.01
8/24/2017	BK-40-2	72	0.4375	0.99
4/17/2017	Q-30-17	11	0.12	0.99
4/2/2017	C-30-5	84	0.5	1.01
5/17/2017	D-30-11	1	0	1.02
5/30/2017	TK-40-19	9	0.05	1
11/15/2017	Q-30-17	1	0	0.99
6/6/2017	EK-40-9	2	0.02	0.99
5/20/2017	DS-50-8	11	0.12	1.02
11/25/2017	Y-10-20	36	0.4375	1
11/27/2017	FK-20-10	15	0.225	0.98
11/24/2017	EK-40-9	1	0	1.02
11/23/2017	JB-50-14	8	0.05	0.99
11/14/2017	DS-50-8	36	0.4375	1
7/15/2017	CB-10-7	2	0.02	1.01
12/7/2017	MB-30-16	2	0.02	0.99
2/4/2017	TK-40-19	8	0.05	1.03
12/23/2017	BK-40-2	2	0.02	1.01
6/16/2017	Q-30-17	7	0.05	1.03
11/30/2017	Y-10-20	24	0.225	0.99
12/10/2017	GY-60-13	36	0.4375	0.99
1/15/2017	FK-20-10	3	0.03	1.01
12/10/2017	TK-40-19	1	0	0.99
12/1/2017	GY-60-12	9	0.05	0.99
11/26/2017	Q-30-17	2	0.02	1.02
7/11/2017	A-10-1	2	0.02	1.02
12/8/2017	Q-30-17	10	0.12	1
5/22/2017	Q-30-17	131	0.575	0.97
12/8/2017	BK-40-2	3	0.03	1.02
12/12/2017	Q-30-17	84	0.5	1
4/30/2017	Q-30-17	1	0	1
8/18/2017	C-30-5	4	0.04	1
12/15/2017	JB-50-14	7	0.05	1.03
12/17/2017	EK-40-9	2	0.02	1
3/29/2017	Y-10-20	10	0.12	1.03
8/9/2017	C-30-5	2	0.02	1.01
4/9/2017	BK-40-2	1	0	1
11/30/2017	DS-50-8	1	0	1
8/11/2017	BK-40-2	1	0	0.99
12/6/2017	Y-10-20	120	0.575	0.94
12/10/2017	D-30-11	1	0	0.99
7/12/2017	MB-30-16	124	0.575	0.92
12/13/2017	S-30-18	2	0.02	0.99
1/5/2017	C-30-5	132	0.575	0.91
4/16/2017	CY-60-6	2	0.02	1.03
2/25/2017	BK-40-2	2	0.02	1.01
6/26/2017	DS-50-8	3	0.03	1.01
12/16/2017	B-30-3	137	0.575	0.97
6/11/2017	BK-40-2	36	0.4375	1.01
11/21/2017	D-30-11	1	0	1.02
7/14/2017	S-30-18	3	0.03	1.01
7/27/2017	BK-40-2	3	0.03	1.02
12/7/2017	JB-50-14	11	0.12	1.02
5/11/2017	Y-10-20	2	0.02	1
5/5/2017	C-30-5	2	0.02	1.01
6/10/2017	Q-30-17	4	0.04	1
11/5/2017	MB-30-16	13	0.12	1
5/21/2017	MB-30-16	13	0.12	0.99
12/3/2017	BK-40-2	11	0.12	1.03
12/12/2017	C-30-5	159	0.575	0.95
8/26/2017	Y-10-20	113	0.55	0.93
12/1/2017	BWK-20-4	66	0.4375	0.99
7/8/2017	EK-40-9	94	0.5	1.02
12/21/2017	FK-20-10	158	0.575	0.91
12/5/2017	BK-40-2	1	0	1.03
2/21/2017	C-30-5	10	0.12	1.03
3/19/2017	JS-50-15	13	0.12	1.03
8/7/2017	B-30-3	10	0.12	1.01
11/20/2017	D-30-11	4	0.04	1.01
1/4/2017	MB-30-16	24	0.225	0.98
6/11/2017	D-30-11	13	0.12	1.03
8/7/2017	D-30-11	11	0.12	0.99
7/11/2017	D-30-11	1	0	0.99
11/13/2017	BK-40-2	84	0.5	1.02
12/11/2017	DS-50-8	3	0.03	1
11/21/2017	DS-50-8	4	0.04	1.01
11/29/2017	JB-50-14	10	0.12	1
6/20/2017	MB-30-16	48	0.4375	1.02
12/1/2017	A-10-1	4	0.04	1.01
11/30/2017	BK-40-2	66	0.4375	0.97
2/7/2017	BK-40-2	4	0.04	0.99
12/9/2017	Q-30-17	24	0.225	1
12/19/2017	DS-50-8	48	0.4375	0.98
7/8/2017	MB-30-16	1	0	0.99
4/25/2017	C-30-5	128	0.575	0.96
11/30/2017	DS-50-8	48	0.4375	1.01
12/15/2017	DS-50-8	12	0.12	1.01
6/8/2017	JB-50-14	1	0	1.03
12/19/2017	BK-40-2	4	0.04	1.02
2/13/2017	JB-50-14	2	0.02	1.02
11/12/2017	Q-30-17	9	0.05	1.03
6/26/2017	GY-60-12	96	0.5	0.97
10/18/2017	Y-10-20	88	0.5	1.02
12/15/2017	MB-30-16	9	0.05	1
1/29/2017	BK-40-2	2	0.02	1.01
11/29/2017	Y-10-20	96	0.5	0.93
4/22/2017	BK-40-2	2	0.02	0.99
11/2/2017	S-30-18	132	0.575	0.91
4/6/2017	Y-10-20	58	0.4375	0.96
12/11/2017	DS-50-8	1	0	1.02
12/12/2017	BK-40-2	9	0.05	1
12/22/2017	BK-40-2	4	0.04	1.03
11/28/2017	GY-60-12	3	0.03	1.02
10/15/2017	FK-20-10	3	0.03	1.02
12/5/2017	Q-30-17	1	0	1.03
9/14/2017	BWK-20-4	36	0.4375	0.99
11/12/2017	C-30-5	1	0	0.99
4/13/2017	JS-50-15	84	0.5	0.98
6/7/2017	D-30-11	82	0.5	1.01
12/18/2017	JB-50-14	4	0.04	1.01
11/27/2017	B-30-3	132	0.575	0.96
5/1/2017	DS-50-8	2	0.02	1.03
8/30/2017	DS-50-8	1	0	0.99
12/13/2017	Q-30-17	8	0.05	1.03
2/9/2017	MB-30-16	10	0.12	1.02
8/21/2017	Q-30-17	3	0.03	1.03
12/14/2017	DS-50-8	72	0.4375	0.94
12/4/2017	C-30-5	12	0.12	1.03
12/1/2017	Q-30-17	137	0.575	0.96
12/13/2017	DS-50-8	1	0	1.01
12/5/2017	TK-40-19	1	0	1.02
11/13/2017	BK-40-2	3	0.03	1.02
12/20/2017	MB-30-16	3	0.03	1.02
12/9/2017	Y-10-20	2	0.02	1.02
12/2/2017	C-30-5	126	0.575	0.97
4/4/2017	C-30-5	4	0.04	1
1/5/2017	JB-50-14	144	0.575	0.89
11/23/2017	DS-50-8	2	0.02	1.01
6/16/2017	CY-60-6	132	0.575	0.94
12/10/2017	C-30-5	10	0.12	1.01
12/4/2017	BK-40-2	1	0	0.99
11/21/2017	C-30-5	156	0.575	0.89
6/2/2017	EK-40-9	7	0.05	1.02
7/13/2017	JB-50-14	108	0.55	0.91
12/1/2017	JB-50-14	48	0.4375	0.99
12/18/2017	JB-50-14	11	0.12	1.01
7/4/2017	BWK-20-4	36	0.4375	0.99
11/29/2017	DS-50-8	3	0.03	1.01
2/15/2017	Q-30-17	10	0.12	1
5/25/2017	S-30-18	3	0.03	1.03
4/3/2017	Q-30-17	8	0.05	1.03
12/20/2017	D-30-11	4	0.04	1.02
12/6/2017	D-30-11	36	0.4375	0.98
11/27/2017	BK-40-2	120	0.575	0.96
12/5/2017	TK-40-19	2	0.02	1.02
4/5/2017	Q-30-17	74	0.4375	0.98
7/19/2017	JB-50-14	84	0.5	0.96
11/12/2017	B-30-3	63	0.4375	1
4/16/2017	A-10-1	4	0.04	1.02
12/20/2017	D-30-11	11	0.12	1.01
12/14/2017	BK-40-2	23	0.225	1.02
7/11/2017	BWK-20-4	3	0.03	1.02
12/19/2017	DS-50-8	39	0.4375	0.98
4/14/2017	BK-40-2	120	0.575	0.96
6/17/2017	JB-50-14	6	0.05	1.03
12/4/2017	CY-60-6	1	0	1.02
6/13/2017	Q-30-17	10	0.12	1.01
8/27/2017	C-30-5	43	0.4375	0.98
12/12/2017	BK-40-2	2	0.02	1.02
7/23/2017	C-30-5	2	0.02	1.03
12/13/2017	BK-40-2	84	0.5	0.94
12/5/2017	BWK-20-4	126	0.575	0.91
9/14/2017	GY-60-12	66	0.4375	0.98
6/21/2017	B-30-3	4	0.04	1
7/11/2017	S-30-18	1	0	1.02
12/23/2017	EK-40-9	85	0.5	0.96
8/21/2017	JB-50-14	3	0.03	1.03
11/27/2017	Y-10-20	8	0.05	1
12/8/2017	D-30-11	12	0.12	1.03
2/24/2017	MB-30-16	1	0	1
7/16/2017	GY-60-13	2	0.02	1.01
12/22/2017	S-30-18	12	0.12	1.02
12/6/2017	DS-50-8	1	0	1.03
6/16/2017	BK-40-2	132	0.575	0.95
3/11/2017	JB-50-14	1	0	1.03
12/1/2017	FK-20-10	11	0.12	1.03
11/27/2017	BK-40-2	96	0.5	0.96
12/4/2017	BK-40-2	60	0.4375	0.98
12/15/2017	CY-60-6	1	0	1.03
11/30/2017	JB-50-14	121	0.575	0.97
12/12/2017	Q-30-17	60	0.4375	0.95
3/6/2017	BK-40-2	2	0.02	1.01
12/6/2017	MB-30-16	24	0.225	1.01
6/9/2017	C-30-5	69	0.4375	0.98
4/30/2017	BK-40-2	1	0	1.03
4/5/2017	JB-50-14	9	0.05	1.01
8/5/2017	Q-30-17	1	0	1
5/15/2017	JB-50-14	120	0.575	0.93
5/27/2017	C-30-5	12	0.12	1.03
12/10/2017	C-30-5	10	0.12	0.99
8/18/2017	GY-60-13	123	0.575	0.96
12/23/2017	TK-40-19	24	0.225	1
12/23/2017	D-30-11	109	0.55	0.97
3/1/2017	FK-20-10	2	0.02	1.03
11/28/2017	BK-40-2	24	0.225	1
4/20/2017	D-30-11	54	0.4375	0.94
12/22/2017	MB-30-16	2	0.02	1.01
12/4/2017	CY-60-6	57	0.4375	0.95
7/18/2017	JB-50-14	57	0.4375	0.93
4/29/2017	C-30-5	45	0.4375	0.98
11/28/2017	MB-30-16	10	0.12	1.02
12/11/2017	B-30-3	47	0.4375	0.98
6/18/2017	GY-60-12	2	0.02	1.02
11/27/2017	DS-50-8	12	0.12	1
8/28/2017	Y-10-20	3	0.03	1.01
12/1/2017	JB-50-14	2	0.02	0.99
1/4/2017	MB-30-16	10	0.12	1.02
12/6/2017	JS-50-15	11	0.12	1.01
5/27/2017	JB-50-14	2	0.02	0.99
7/2/2017	GY-60-13	91	0.5	0.97
1/23/2017	C-30-5	1	0	1.02
3/27/2017	GY-60-12	3	0.03	1
1/20/2017	JB-50-14	48	0.4375	0.99
10/4/2017	BK-40-2	1	0	1.02
11/20/2017	FK-20-10	2	0.02	1.02
1/17/2017	DS-50-8	72	0.4375	1.01
4/5/2017	JB-50-14	144	0.575	0.92
7/1/2017	C-30-5	119	0.55	0.93
12/13/2017	D-30-11	84	0.5	1
12/22/2017	BK-40-2	1	0	1
12/22/2017	A-10-1	1	0	1.03
7/4/2017	DS-50-8	60	0.4375	0.96
6/7/2017	C-30-5	28	0.3225	0.98
8/28/2017	BK-40-2	132	0.575	0.95
5/12/2017	GY-60-13	138	0.575	0.95
2/24/2017	BK-40-2	98	0.5	0.99
1/1/2017	JB-50-14	6	0.05	1.02
11/29/2017	FK-20-10	2	0.02	1
6/9/2017	Y-10-20	72	0.4375	0.94
7/20/2017	Q-30-17	4	0.04	1
12/10/2017	Y-10-20	94	0.5	0.94
12/1/2017	JB-50-14	4	0.04	0.99
11/30/2017	JB-50-14	11	0.12	1
7/5/2017	MB-30-16	9	0.05	1.01
6/25/2017	D-30-11	84	0.5	1.01
12/17/2017	C-30-5	11	0.12	1.01
5/12/2017	Y-10-20	98	0.5	0.97
7/16/2017	JB-50-14	148	0.575	0.92
12/20/2017	MB-30-16	1	0	1.01
12/12/2017	EK-40-9	4	0.04	1.02
4/13/2017	S-30-18	1	0	1.03
8/17/2017	BK-40-2	12	0.12	1.02
12/8/2017	Y-10-20	72	0.4375	0.99
5/10/2017	DS-50-8	4	0.04	1
11/28/2017	JB-50-14	10	0.12	0.99
11/15/2017	JB-50-14	132	0.575	0.98
12/11/2017	JB-50-14	101	0.55	0.94
11/19/2017	FK-20-10	1	0	1.01
12/19/2017	BK-40-2	1	0	1
12/20/2017	DS-50-8	132	0.575	0.93
12/6/2017	C-30-5	1	0	1
10/8/2017	BWK-20-4	2	0.02	0.99
12/4/2017	GY-60-13	14	0.12	1.01
7/26/2017	D-30-11	1	0	1.03
12/7/2017	CB-10-7	7	0.05	0.99
11/28/2017	Q-30-17	40	0.4375	1.02
12/14/2017	A-10-1	10	0.12	1.01
12/15/2017	GY-60-13	1	0	1
7/19/2017	A-10-1	2	0.02	1.02
12/5/2017	TK-40-19	9	0.05	0.99
12/12/2017	S-30-18	8	0.05	0.99
5/9/2017	DS-50-8	96	0.5	0.94
11/15/2017	JB-50-14	10	0.12	1.01
11/27/2017	JB-50-14	41	0.4375	0.99
5/24/2017	CY-60-6	3	0.03	1.03
12/23/2017	GY-60-13	132	0.575	0.94
12/20/2017	JB-50-14	36	0.4375	0.98
1/31/2017	BK-40-2	1	0	1.02
5/7/2017	BK-40-2	144	0.575	0.9
3/22/2017	BWK-20-4	10	0.12	1.01
11/27/2017	JB-50-14	1	0	1.03
11/24/2017	MB-30-16	68	0.4375	0.98
7/8/2017	BK-40-2	1	0	1.01
3/7/2017	JB-50-14	137	0.575	0.96
6/21/2017	BK-40-2	3	0.03	1.01
11/29/2017	C-30-5	1	0	1.01
12/7/2017	A-10-1	1	0	0.99
12/23/2017	C-30-5	11	0.12	1.03
12/13/2017	S-30-18	24	0.225	1.01
12/13/2017	Q-30-17	4	0.04	1.02
1/10/2017	DS-50-8	4	0.04	1.01
4/12/2017	JB-50-14	100	0.55	0.95
11/20/2017	BWK-20-4	4	0.04	1.02
12/19/2017	BWK-20-4	120	0.575	0.94
12/15/2017	CY-60-6	36	0.4375	1.01
12/19/2017	Q-30-17	3	0.03	1.03
7/30/2017	DS-50-8	1	0	0.99
2/21/2017	BK-40-2	2	0.02	1.01
8/19/2017	JS-50-15	13	0.12	1.02
1/6/2017	MB-30-16	91	0.5	0.96
12/3/2017	Q-30-17	4	0.04	0.99
11/16/2017	D-30-11	1	0	1.01
4/27/2017	C-30-5	1	0	1
4/12/2017	JS-50-15	9	0.05	1.02
12/22/2017	CB-10-7	1	0	1.01
12/2/2017	B-30-3	24	0.225	1.03
11/22/2017	BWK-20-4	111	0.55	0.96
6/21/2017	Q-30-17	48	0.4375	1.01
10/5/2017	JB-50-14	104	0.55	0.96
12/18/2017	BK-40-2	3	0.03	1
8/28/2017	JB-50-14	3	0.03	0.99
11/26/2017	BK-40-2	2	0.02	0.99
10/30/2017	CY-60-6	4	0.04	1.01
8/18/2017	TK-40-19	10	0.12	1
7/5/2017	JB-50-14	2	0.02	1.02
9/17/2017	BWK-20-4	24	0.225	1.03
11/13/2017	GY-60-13	60	0.4375	0.97
9/5/2017	D-30-11	144	0.575	0.96
11/8/2017	JB-50-14	1	0	1.02
12/13/2017	MB-30-16	41	0.4375	1
11/13/2017	C-30-5	137	0.575	0.94
12/1/2017	Y-10-20	113	0.55	0.94
11/28/2017	DS-50-8	48	0.4375	1.01
6/23/2017	EK-40-9	13	0.12	1
11/25/2017	CB-10-7	2	0.02	1.03
4/9/2017	JB-50-14	4	0.04	1.01
7/10/2017	C-30-5	3	0.03	1
12/2/2017	MB-30-16	86	0.5	1
12/7/2017	FK-20-10	2	0.02	1.02
12/31/2017	A-10-1	7	0.05	1.03
11/13/2017	S-30-18	36	0.4375	0.99
12/4/2017	Q-30-17	96	0.5	0.96
12/11/2017	Q-30-17	2	0.02	1.03
12/22/2017	GY-60-13	120	0.575	0.93
12/13/2017	D-30-11	108	0.55	0.98
4/2/2017	BK-40-2	35	0.4375	1
8/22/2017	TK-40-19	2	0.02	0.99
4/25/2017	JB-50-14	9	0.05	1.03
11/28/2017	BK-40-2	84	0.5	0.99
12/16/2017	Y-10-20	2	0.02	0.99
6/19/2017	GY-60-13	144	0.575	0.94
5/14/2017	CB-10-7	120	0.575	0.94
4/23/2017	DS-50-8	132	0.575	0.97
8/1/2017	BK-40-2	108	0.55	0.94
11/20/2017	MB-30-16	2	0.02	1.03
4/26/2017	D-30-11	91	0.5	0.94
12/4/2017	DS-50-8	13	0.12	1
12/14/2017	S-30-18	8	0.05	0.99
5/2/2017	JB-50-14	77	0.5	0.94
7/3/2017	GY-60-13	3	0.03	1.03
12/8/2017	Q-30-17	5	0.05	1.03
8/29/2017	A-10-1	36	0.4375	1
7/23/2017	Q-30-17	60	0.4375	1
11/17/2017	B-30-3	4	0.04	1
12/18/2017	CY-60-6	4	0.04	0.99
